[Gene ID]	[source_id]	[Input Ortholog(s)]	
CNA04960	CNA04960-t26_1	 CNAG_00514	
CNA04970	CNA04970-t26_1	 CNAG_00515	
CNA04980	CNA04980-t26_1	 CNAG_00516	
CNA04990	CNA04990-t26_1	 CNAG_00517	
CNA05000	CNA05000-t26_1	 CNAG_07365	
CNA05010	CNA05010-t26_1	 CNAG_00519	
CNA05010	CNA05010-t26_2	 CNAG_00519	
CNA05015	CNA05015-t26_1	 CNAG_07953	
CNA05020	CNA05020-t26_1	 CNAG_00520	
CNA05030	CNA05030-t26_1	 CNAG_00521	
CNA05040	CNA05040-t26_1	 CNAG_00522	
CNA05050	CNA05050-t26_1	 CNAG_00523	
CNA05060	CNA05060-t26_1	 CNAG_00524	
CNA05070	CNA05070-t26_1	 CNAG_00525	
CNA05080	CNA05080-t26_1	 CNAG_00526	
CNA05090	CNA05090-t26_1	 CNAG_00527	
CNA05100	CNA05100-t26_1	 CNAG_00528	
CNA05110	CNA05110-t26_1	 CNAG_00529	
CNA05110	CNA05110-t26_2	 CNAG_00529	
CNA05110	CNA05110-t26_3	 CNAG_00529	
CNA05130	CNA05130-t26_1	 CNAG_00531	
CNA05140	CNA05140-t26_1	 CNAG_00532	
CNA05150	CNA05150-t26_1	 CNAG_00533	
CNA05160	CNA05160-t26_1	 CNAG_00534	
CNA05170	CNA05170-t26_1	 CNAG_00535	
CNA05180	CNA05180-t26_1	 CNAG_00536	
CNA05190	CNA05190-t26_1	 CNAG_10014	
CNA05200	CNA05200-t26_1	 CNAG_00537	
CNA05210	CNA05210-t26_1	 CNAG_00538	
CNA05220	CNA05220-t26_1	 CNAG_00539	
CNA05240	CNA05240-t26_1	 CNAG_00540	
CNA05250	CNA05250-t26_1	 CNAG_00541	
CNA05260	CNA05260-t26_1	 CNAG_00542	
CNA05270	CNA05270-t26_1	 CNAG_00543	
CNA05280	CNA05280-t26_1	 CNAG_00544	
CNA05290	CNA05290-t26_1	 CNAG_00545	
CNA05300	CNA05300-t26_1	 CNAG_00546	
CNA05310	CNA05310-t26_1	 CNAG_00547	
CNA05320	CNA05320-t26_1	 CNAG_00550	
CNA05330	CNA05330-t26_1	 CNAG_00551	
CNA05335	CNA05335-t26_1	 CNAG_00597, CNAG_07367	
CNA05360	CNA05360-t26_1	 CNAG_07368	
CNA05370	CNA05370-t26_1	 CNAG_00554	
CNA05380	CNA05380-t26_1	 CNAG_00555	
CNA05390	CNA05390-t26_1	 CNAG_00556	
CNA05390	CNA05390-t26_2	 CNAG_00556	
CNA05400	CNA05400-t26_1	 CNAG_00557	
CNA05410	CNA05410-t26_1	 CNAG_00558	
CNA05415	CNA05415-t26_1	 CNAG_00559	
CNA05420	CNA05420-t26_1	 CNAG_00560	
CNA05430	CNA05430-t26_1	 CNAG_00561	
CNA05440	CNA05440-t26_1	 CNAG_00562	
CNA05450	CNA05450-t26_1	 CNAG_00563	
CNA05460	CNA05460-t26_1	 CNAG_00564	
CNA05470	CNA05470-t26_1	 CNAG_00565	
CNA05480	CNA05480-t26_1	 CNAG_00566	
CNA05490	CNA05490-t26_1	 CNAG_00567	
CNA05495	CNA05495-t26_1	 CNAG_00568	
CNA05500	CNA05500-t26_1	 CNAG_00569	
CNA05510	CNA05510-t26_1	 CNAG_00570	
CNA05560	CNA05560-t26_1	 CNAG_00571	
CNA05570	CNA05570-t26_1	 CNAG_00572	
CNA05580	CNA05580-t26_1	 CNAG_00573	
CNA05590	CNA05590-t26_1	 CNAG_00574	
CNA05600	CNA05600-t26_1	 CNAG_00575	
CNA05610	CNA05610-t26_1	 CNAG_00576	
CNA05620	CNA05620-t26_1	 CNAG_00577	
CNA05630	CNA05630-t26_1	 CNAG_00580	
CNA05640	CNA05640-t26_1	 CNAG_10015	
CNA05650	CNA05650-t26_1	 CNAG_00581	
CNA05660	CNA05660-t26_1	 CNAG_00582	
CNA05670	CNA05670-t26_1	 CNAG_00583	
CNA05680	CNA05680-t26_1	 CNAG_00584	
CNA05690	CNA05690-t26_1	 CNAG_00585	
CNA05700	CNA05700-t26_1	 CNAG_00586	
CNA05710	CNA05710-t26_1	 CNAG_00587	
CNA05720	CNA05720-t26_1	 CNAG_00588	
CNA05725	CNA05725-t26_1	 CNAG_00589	
CNA05730	CNA05730-t26_1	 CNAG_00590	
CNA05735	CNA05735-t26_1	 CNAG_00591	
CNA05740	CNA05740-t26_1	 CNAG_00592	
CNA05750	CNA05750-t26_1	 CNAG_00593	
CNA05760	CNA05760-t26_1	 CNAG_00594	
CNA05780	CNA05780-t26_1	 CNAG_00595	
CNA05790	CNA05790-t26_1	 CNAG_00596	
CNA05800	CNA05800-t26_1	 CNAG_00597, CNAG_07367	
CNA05810	CNA05810-t26_1	 CNAG_00598	
CNA05820	CNA05820-t26_1	 CNAG_00599	
CNA05830	CNA05830-t26_1	 CNAG_00600	
CNA05840	CNA05840-t26_1	 CNAG_00601	
CNA05850	CNA05850-t26_1	 CNAG_00602	
CNA05860	CNA05860-t26_1	 CNAG_00603	
CNA05870	CNA05870-t26_1	 CNAG_00604	
CNA05880	CNA05880-t26_1	 CNAG_00605	
CNA05890	CNA05890-t26_1	 CNAG_00606	
CNA05900	CNA05900-t26_1	 CNAG_00607	
CNA05910	CNA05910-t26_1	 CNAG_00608	
CNA05920	CNA05920-t26_1	 CNAG_00609	
CNA05935	CNA05935-t26_1	 CNAG_07956, CNAG_07957	
CNA05940	CNA05940-t26_1	 CNAG_00612	
CNA05950	CNA05950-t26_1	 CNAG_00613	
CNA05960	CNA05960-t26_1	 CNAG_00614	
CNA05970	CNA05970-t26_1	 CNAG_00615	
CNA05980	CNA05980-t26_1	 CNAG_07372	
CNA05980	CNA05980-t26_2	 CNAG_07372	
CNA05990	CNA05990-t26_1	 CNAG_00619	
CNA06000	CNA06000-t26_1	 CNAG_07373	
CNA06010	CNA06010-t26_1	 CNAG_07374	
CNA06020	CNA06020-t26_1	 CNAG_00622	
CNA06030	CNA06030-t26_1	 CNAG_00623	
CNA06040	CNA06040-t26_1	 CNAG_00624	
CNA06050	CNA06050-t26_1	 CNAG_00625	
CNA06060	CNA06060-t26_1	 CNAG_00626	
CNA06070	CNA06070-t26_1	 CNAG_00627	
CNA06080	CNA06080-t26_1	 CNAG_00628	
CNA06090	CNA06090-t26_1	 CNAG_07375	
CNA06100	CNA06100-t26_1	 CNAG_07376	
CNA06110	CNA06110-t26_1	 CNAG_07377	
CNA06120	CNA06120-t26_1	 CNAG_00632	
CNA06130	CNA06130-t26_1	 CNAG_00633	
CNA06140	CNA06140-t26_1	 CNAG_00634	
CNA06150	CNA06150-t26_1	 CNAG_00635	
CNA06160	CNA06160-t26_1	 CNAG_00636	
CNA06170	CNA06170-t26_1	 CNAG_00637	
CNA06180	CNA06180-t26_1	 CNAG_00638	
CNA06190	CNA06190-t26_1	 CNAG_00639	
CNA06200	CNA06200-t26_1	 CNAG_00640	
CNA06210	CNA06210-t26_1	 CNAG_00641	
CNA06220	CNA06220-t26_1	 CNAG_00642	
CNA06230	CNA06230-t26_1	 CNAG_00643	
CNA06240	CNA06240-t26_1	 CNAG_00644	
CNA06250	CNA06250-t26_1	 CNAG_00645	
CNA06260	CNA06260-t26_1	 CNAG_07959	
CNA06270	CNA06270-t26_1	 CNAG_00647	
CNA06280	CNA06280-t26_1	 CNAG_00648	
CNA06290	CNA06290-t26_1	 CNAG_00649	
CNA06300	CNA06300-t26_1	 CNAG_00650	
CNA06310	CNA06310-t26_1	 CNAG_00651	
CNA06320	CNA06320-t26_1	 CNAG_00652	
CNA06330	CNA06330-t26_1	 CNAG_00653	
CNA06340	CNA06340-t26_1	 CNAG_00654	
CNA06350	CNA06350-t26_1	 CNAG_00655	
CNA06360	CNA06360-t26_1	 CNAG_00656	
CNA06370	CNA06370-t26_1	 CNAG_00658	
CNA06380	CNA06380-t26_1	 CNAG_00659	
CNA06390	CNA06390-t26_1	 CNAG_00660	
CNA06400	CNA06400-t26_1	 CNAG_00661	
CNA06410	CNA06410-t26_1	 CNAG_00662	
CNA06420	CNA06420-t26_1	 CNAG_00663	
CNA06425	CNA06425-t26_1	 CNAG_00664	
CNA06430	CNA06430-t26_1	 CNAG_00665	
CNA06440	CNA06440-t26_1	 CNAG_00666	
CNA06450	CNA06450-t26_1	 CNAG_00667	
CNA06460	CNA06460-t26_1	 CNAG_00668	
CNA06470	CNA06470-t26_1	 CNAG_00669	
CNA06480	CNA06480-t26_1	 CNAG_00670	
CNA06490	CNA06490-t26_1	 CNAG_00671	
CNA06500	CNA06500-t26_1	 CNAG_00672	
CNA06510	CNA06510-t26_1	 CNAG_00673	
CNA06520	CNA06520-t26_1	 CNAG_00674	
CNA06530	CNA06530-t26_1	 CNAG_00675	
CNA06540	CNA06540-t26_1	 CNAG_00676	
CNA06550	CNA06550-t26_1	 CNAG_00677	
CNA06560	CNA06560-t26_1	 CNAG_00678	
CNA06570	CNA06570-t26_1	 CNAG_00679	
CNA06570	CNA06570-t26_2	 CNAG_00679	
CNA06580	CNA06580-t26_1	 CNAG_00680	
CNA06590	CNA06590-t26_1	 CNAG_00681	
CNA06610	CNA06610-t26_1	 CNAG_00682	
CNA06620	CNA06620-t26_1	 CNAG_00683	
CNA06630	CNA06630-t26_1	 CNAG_00684	
CNA06640	CNA06640-t26_1	 CNAG_00685	
CNA06650	CNA06650-t26_1	 CNAG_00686	
CNA06650	CNA06650-t26_2	 CNAG_00686	
CNA06660	CNA06660-t26_1	 CNAG_00687	
CNA06665	CNA06665-t26_1	 CNAG_00688	
CNA06670	CNA06670-t26_1	 CNAG_00689	
CNA06680	CNA06680-t26_1	 CNAG_00690	
CNA06690	CNA06690-t26_1	 CNAG_00691	
CNA06700	CNA06700-t26_1	 CNAG_00692	
CNA06710	CNA06710-t26_1	 CNAG_00693	
CNA06720	CNA06720-t26_1	 CNAG_10016	
CNA06730	CNA06730-t26_1	 CNAG_00694	
CNA06740	CNA06740-t26_1	 CNAG_00695	
CNA06750	CNA06750-t26_1	 CNAG_00696	
CNA06760	CNA06760-t26_1	 CNAG_00697	
CNA06770	CNA06770-t26_1	 CNAG_00698	
CNA06780	CNA06780-t26_1	 CNAG_00699	
CNA06790	CNA06790-t26_1	 CNAG_00700	
CNA06800	CNA06800-t26_1	 CNAG_00701	
CNA06810	CNA06810-t26_1	 CNAG_00702	
CNA06820	CNA06820-t26_1	 CNAG_00703	
CNA06830	CNA06830-t26_1	 CNAG_00704	
CNA06840	CNA06840-t26_1	 CNAG_00705	
CNA06850	CNA06850-t26_1	 CNAG_00706	
CNA06860	CNA06860-t26_1	 CNAG_00707	
CNA06870	CNA06870-t26_1	 CNAG_00710	
CNA06880	CNA06880-t26_1	 CNAG_00709	
CNA06890	CNA06890-t26_1	 CNAG_00708	
CNA06900	CNA06900-t26_1	 CNAG_00711	
CNA06910	CNA06910-t26_1	 CNAG_00712	
CNA06920	CNA06920-t26_1	 CNAG_00713	
CNA06930	CNA06930-t26_1	 CNAG_00714	
CNA06940	CNA06940-t26_1	 CNAG_00715	
CNA06950	CNA06950-t26_1	 CNAG_00716	
CNA06960	CNA06960-t26_1	 CNAG_00717	
CNA06970	CNA06970-t26_1	 CNAG_00718	
CNA06980	CNA06980-t26_1	 CNAG_00719	
CNA06990	CNA06990-t26_1	 CNAG_00720	
CNA07000	CNA07000-t26_1	 CNAG_00721	
CNA07010	CNA07010-t26_1	 CNAG_00722	
CNA07020	CNA07020-t26_1	 CNAG_00723	
CNA07030	CNA07030-t26_1	 CNAG_07381	
CNA07040	CNA07040-t26_1	 CNAG_07382	
CNA07050	CNA07050-t26_1	 CNAG_00726	
CNA07060	CNA07060-t26_1	 CNAG_00727	
CNA07070	CNA07070-t26_1	 CNAG_00728	
CNA07080	CNA07080-t26_1	 CNAG_00729	
CNA07090	CNA07090-t26_1	 CNAG_00730	
CNA07100	CNA07100-t26_1	 CNAG_00732	
CNA07110	CNA07110-t26_1	 CNAG_00733	
CNA07110	CNA07110-t26_2	 CNAG_00733	
CNA07110	CNA07110-t26_3	 CNAG_00733	
CNA07120	CNA07120-t26_1	 CNAG_00734	
CNA07130	CNA07130-t26_1	 CNAG_00735	
CNA07140	CNA07140-t26_1	 CNAG_00736	
CNA07150	CNA07150-t26_1	 CNAG_00737	
CNA07160	CNA07160-t26_1	 CNAG_10017	
CNA07170	CNA07170-t26_1	 CNAG_00738	
CNA07180	CNA07180-t26_1	 CNAG_00739	
CNA07190	CNA07190-t26_1	 CNAG_00740	
CNA07200	CNA07200-t26_1	 CNAG_00741	
CNA07200	CNA07200-t26_2	 CNAG_00741	
CNA07210	CNA07210-t26_1	 CNAG_00742	
CNA07220	CNA07220-t26_1	 CNAG_00743	
CNA07230	CNA07230-t26_1	 CNAG_00744	
CNA07240	CNA07240-t26_1	 CNAG_00745	
CNA07250	CNA07250-t26_1	 CNAG_00746	
CNA07250	CNA07250-t26_2	 CNAG_00746	
CNA07260	CNA07260-t26_1	 CNAG_00747	
CNA07265	CNA07265-t26_1	 CNAG_00748	
CNA07280	CNA07280-t26_1	 CNAG_00749	
CNA07290	CNA07290-t26_1	 CNAG_00750	
CNA07295	CNA07295-t26_1	 CNAG_00751	
CNA07310	CNA07310-t26_1	 CNAG_00752	
CNA07320	CNA07320-t26_1	 CNAG_00753	
CNA07330	CNA07330-t26_1	 CNAG_00754	
CNA07340	CNA07340-t26_1	 CNAG_00755	
CNA07350	CNA07350-t26_1	 CNAG_00756	
CNA07360	CNA07360-t26_1	 CNAG_00757	
CNA07370	CNA07370-t26_1	 CNAG_00758	
CNA07380	CNA07380-t26_1	 CNAG_00759	
CNA07390	CNA07390-t26_1	 CNAG_00760	
CNA07395	CNA07395-t26_1	 CNAG_00761	
CNA07400	CNA07400-t26_1	 CNAG_00762	
CNA07410	CNA07410-t26_1	 CNAG_07960	
CNA07420	CNA07420-t26_1	 CNAG_00764	
CNA07430	CNA07430-t26_1	 CNAG_00765	
CNA07450	CNA07450-t26_1	 CNAG_00766	
CNA07460	CNA07460-t26_1	 CNAG_00768	
CNA07470	CNA07470-t26_1	 CNAG_00769	
CNA07480	CNA07480-t26_1	 CNAG_00770	
CNA07490	CNA07490-t26_1	 CNAG_00771	
CNA07500	CNA07500-t26_1	 CNAG_00772	
CNA07510	CNA07510-t26_1	 CNAG_00773	
CNA07520	CNA07520-t26_1	 CNAG_00774	
CNA07530	CNA07530-t26_1	 CNAG_00775	
CNA07540	CNA07540-t26_1	 CNAG_00776	
CNA07550	CNA07550-t26_1	 CNAG_00777	
CNA07560	CNA07560-t26_1	 CNAG_00778	
CNA07570	CNA07570-t26_1	 CNAG_00779	
CNA07580	CNA07580-t26_1	 CNAG_00780	
CNA07590	CNA07590-t26_1	 CNAG_00781	
CNA07600	CNA07600-t26_1	 CNAG_00782	
CNA07605	CNA07605-t26_1	 CNAG_00783	
CNA07610	CNA07610-t26_1	 CNAG_00784	
CNA07620	CNA07620-t26_1	 CNAG_00785	
CNA07630	CNA07630-t26_1	 CNAG_00786	
CNA07640	CNA07640-t26_1	 CNAG_00787	
CNA07650	CNA07650-t26_1	 CNAG_00788	
CNA07660	CNA07660-t26_1	 CNAG_00790	
CNA07670	CNA07670-t26_1	 CNAG_00791	
CNA07680	CNA07680-t26_1	 CNAG_02776	
CNA07690	CNA07690-t26_1	 CNAG_07523	
CNA07700	CNA07700-t26_1	 CNAG_00792, CNAG_00823	
CNA07710	CNA07710-t26_1	 CNAG_00793	
CNA07715	CNA07715-t26_1	 CNAG_00794	
CNA07720	CNA07720-t26_1	 CNAG_00795	
CNA07730	CNA07730-t26_1	 CNAG_00796	
CNA07740	CNA07740-t26_1	 CNAG_00797	
CNA07755	CNA07755-t26_1	 CNAG_00798	
CNA07760	CNA07760-t26_1	 CNAG_07961	
CNA07770	CNA07770-t26_1	 CNAG_00799	
CNA07780	CNA07780-t26_1	 CNAG_00800	
CNA07785	CNA07785-t26_1	 CNAG_00801	
CNA07790	CNA07790-t26_1	 CNAG_00802	
CNA07800	CNA07800-t26_1	 CNAG_00803	
CNA07810	CNA07810-t26_1	 CNAG_00804	
CNA07820	CNA07820-t26_1	 CNAG_00805	
CNA07830	CNA07830-t26_1	 CNAG_00806	
CNA07840	CNA07840-t26_1	 CNAG_00807	
CNA07850	CNA07850-t26_1	 CNAG_00808	
CNA07860	CNA07860-t26_1	 CNAG_00809	
CNA07870	CNA07870-t26_1	 CNAG_00810	
CNA07880	CNA07880-t26_1	 CNAG_00811	
CNA07890	CNA07890-t26_1	 CNAG_00812	
CNA07920	CNA07920-t26_1	 CNAG_00815	
CNA07930	CNA07930-t26_1	 CNAG_00816	
CNA07940	CNA07940-t26_1	 CNAG_00817	
CNA07950	CNA07950-t26_1	 CNAG_00818	
CNA07960	CNA07960-t26_1	 CNAG_00819	
CNA07970	CNA07970-t26_1	 CNAG_00820	
CNA07980	CNA07980-t26_1	 CNAG_00821	
CNA07990	CNA07990-t26_1	 CNAG_00822	
CNA08000	CNA08000-t26_1	 CNAG_00792, CNAG_00823	
CNA08010	CNA08010-t26_1	 CNAG_00824	
CNA08020	CNA08020-t26_1	 CNAG_10018	
CNA08030	CNA08030-t26_1	 CNAG_00814	
CNA08040	CNA08040-t26_1	 CNAG_00825	
CNA08050	CNA08050-t26_1	 CNAG_00826	
CNA08060	CNA08060-t26_1	 CNAG_00827	
CNA08070	CNA08070-t26_1	 CNAG_00828	
CNA08080	CNA08080-t26_1	 CNAG_00829	
CNA08090	CNA08090-t26_1	 CNAG_00830	
CNA08100	CNA08100-t26_1	 CNAG_00831	
CNA08110	CNA08110-t26_1	 CNAG_00832	
CNA08115	CNA08115-t26_1	 CNAG_00833, CNAG_00835, CNAG_00847	
CNA08120	CNA08120-t26_1	 CNAG_00834	
CNA08130	CNA08130-t26_1	 CNAG_00836	
CNA08140	CNA08140-t26_1	 CNAG_00837	
CNA08150	CNA08150-t26_1	 CNAG_00838	
CNA08160	CNA08160-t26_1	 CNAG_00839	
CNA08170	CNA08170-t26_1	 CNAG_00840	
CNA08180	CNA08180-t26_1	 CNAG_00841	
CNA08180	CNA08180-t26_2	 CNAG_00841	
CNA08190	CNA08190-t26_1	 CNAG_07386	
CNA08200	CNA08200-t26_1	 CNAG_00843	
CNA08210	CNA08210-t26_1	 CNAG_00844	
CNA08220	CNA08220-t26_1	 CNAG_00845	
CNA08230	CNA08230-t26_1	 CNAG_00846	
CNA08240	CNA08240-t26_1	 CNAG_00833, CNAG_00835, CNAG_00847	
CNA08250	CNA08250-t26_1	 CNAG_00848	
CNA08260	CNA08260-t26_1	 CNAG_00850	
CNA08265	CNA08265-t26_1	 CNAG_00851	
CNA08270	CNA08270-t26_1	 CNAG_00852	
CNA08280	CNA08280-t26_1	 CNAG_00853	
CNA08290	CNA08290-t26_1	 CNAG_00854	
CNA08300	CNA08300-t26_1	 CNAG_10019	
CNA08310	CNA08310-t26_1	 CNAG_00855	
CNA08320	CNA08320-t26_1	 CNAG_07387	
CNA08335	CNA08335-t26_1	 CNAG_03092	
CNB00020	CNB00020-t26_1	 CNAG_06800	
CNB00030	CNB00030-t26_1	 CNAG_06799	
CNB00040	CNB00040-t26_1	 CNAG_06798	
CNB00050	CNB00050-t26_1	 CNAG_06797	
CNB00060	CNB00060-t26_1	 CNAG_06796	
CNB00065	CNB00065-t26_1	 CNAG_06795	
CNB00070	CNB00070-t26_1	 CNAG_06794	
CNB00080	CNB00080-t26_1	 CNAG_06793	
CNB00090	CNB00090-t26_1	 CNAG_06792	
CNB00100	CNB00100-t26_1	 CNAG_06791	
CNB00110	CNB00110-t26_1	 CNAG_06790	
CNB00120	CNB00120-t26_1	 CNAG_07460	
CNB00130	CNB00130-t26_1	 CNAG_06787	
CNB00135	CNB00135-t26_1	 CNAG_06786	
CNB00140	CNB00140-t26_1	 CNAG_06785	
CNB00150	CNB00150.mRNA	 CNAG_06757	
CNB00160	CNB00160-t26_1	 CNAG_06759	
CNB00170	CNB00170-t26_1	 CNAG_06782	
CNB00175	CNB00175-t26_1	 CNAG_06781	
CNB00180	CNB00180.mRNA	 CNAG_06786	
CNB00200	CNB00200-t26_1	 CNAG_06779	
CNB00210	CNB00210-t26_1	 CNAG_06778	
CNB00220	CNB00220-t26_1	 CNAG_06777	
CNB00230	CNB00230-t26_1	 CNAG_06776	
CNB00240	CNB00240-t26_1	 CNAG_06775	
CNB00250	CNB00250-t26_1	 CNAG_06774	
CNB00255	CNB00255-t26_1	 CNAG_07462	
CNB00260	CNB00260-t26_1	 CNAG_06773	
CNB00260	CNB00260-t26_2	 CNAG_06773	
CNB00270	CNB00270-t26_1	 CNAG_06772	
CNB00290	CNB00290-t26_1	 CNAG_06771	
CNB00300	CNB00300-t26_1	 CNAG_06770	
CNB00310	CNB00310-t26_1	 CNAG_06769	
CNB00330	CNB00330-t26_1	 CNAG_06767	
CNB00340	CNB00340-t26_1	 CNAG_06766	
CNB00345	CNB00345-t26_1	 CNAG_12131	
CNB00370	CNB00370-t26_1	 CNAG_06764	
CNB00380	CNB00380-t26_1	 CNAG_06763	
CNB00390	CNB00390-t26_1	 CNAG_06762	
CNB00400	CNB00400-t26_1	 CNAG_06761	
CNB00400	CNB00400-t26_2	 CNAG_06761	
CNB00410	CNB00410-t26_1	 CNAG_06760	
CNB00410	CNB00410-t26_2	 CNAG_06760	
CNB00420	CNB00420-t26_1	 CNAG_06759	
CNB00430	CNB00430-t26_1	 CNAG_06758	
CNB00450	CNB00450-t26_1	 CNAG_06756	
CNB00480	CNB00480-t26_1	 CNAG_06755	
CNB00490	CNB00490-t26_1	 CNAG_06754	
CNB00500	CNB00500-t26_1	 CNAG_06753	
CNB00510	CNB00510-t26_1	 CNAG_06752	
CNB00510	CNB00510-t26_2	 CNAG_06752	
CNB00520	CNB00520-t26_1	 CNAG_06751	
CNB00530	CNB00530-t26_1	 CNAG_06750	
CNB00540	CNB00540-t26_1	 CNAG_06748	
CNB00550	CNB00550-t26_1	 CNAG_06747	
CNB00560	CNB00560-t26_1	 CNAG_06746	
CNB00570	CNB00570-t26_1	 CNAG_06745	
CNB00580	CNB00580-t26_1	 CNAG_06744	
CNB00590	CNB00590-t26_1	 CNAG_06743	
CNB00600	CNB00600-t26_1	 CNAG_06742	
CNB00610	CNB00610-t26_1	 CNAG_06741	
CNB00620	CNB00620-t26_1	 CNAG_06740	
CNB00630	CNB00630-t26_1	 CNAG_06739	
CNB00640	CNB00640-t26_1	 CNAG_06738	
CNB00650	CNB00650-t26_1	 CNAG_06737	
CNB00660	CNB00660-t26_1	 CNAG_07463	
CNB00680	CNB00680-t26_1	 CNAG_06734	
CNB00690	CNB00690-t26_1	 CNAG_06733	
CNB00700	CNB00700-t26_1	 CNAG_06732	
CNB00710	CNB00710-t26_1	 CNAG_06731	
CNB00720	CNB00720-t26_1	 CNAG_06730	
CNB00730	CNB00730-t26_1	 CNAG_06729	
CNB00740	CNB00740-t26_1	 CNAG_06728	
CNB00750	CNB00750-t26_1	 CNAG_06727	
CNB00770	CNB00770-t26_1	 CNAG_06726	
CNB00780	CNB00780-t26_1	 CNAG_06725	
CNB00790	CNB00790-t26_1	 CNAG_06724	
CNB00800	CNB00800-t26_1	 CNAG_06723	
CNB00810	CNB00810-t26_1	 CNAG_06722	
CNB00820	CNB00820-t26_1	 CNAG_07464	
CNB00830	CNB00830-t26_1	 CNAG_07465	
CNB00850	CNB00850-t26_1	 CNAG_06719	
CNB00860	CNB00860-t26_1	 CNAG_06717	
CNB00870	CNB00870-t26_1	 CNAG_06716	
CNB00880	CNB00880-t26_1	 CNAG_06715	
CNB00890	CNB00890-t26_1	 CNAG_06714	
CNB00900	CNB00900-t26_1	 CNAG_06713	
CNB00910	CNB00910-t26_1	 CNAG_06712	
CNB00920	CNB00920-t26_1	 CNAG_06711	
CNB00930	CNB00930-t26_1	 CNAG_06710	
CNB00940	CNB00940-t26_1	 CNAG_06709	
CNB00950	CNB00950-t26_1	 CNAG_06708	
CNB00980	CNB00980-t26_1	 CNAG_03595	
CNB00990	CNB00990-t26_1	 CNAG_03596	
CNB01000	CNB01000-t26_1	 CNAG_03597	
CNB01010	CNB01010-t26_1	 CNAG_03598	
CNB01020	CNB01020-t26_1	 CNAG_03599	
CNB01030	CNB01030-t26_1	 CNAG_03600	
CNB01040	CNB01040-t26_1	 CNAG_07964	
CNB01050	CNB01050-t26_1	 CNAG_03602	
CNB01060	CNB01060-t26_1	 CNAG_03603	
CNB01070	CNB01070-t26_1	 CNAG_03604	
CNB01080	CNB01080-t26_1	 CNAG_03605	
CNB01090	CNB01090-t26_1	 CNAG_03606	
CNB01100	CNB01100-t26_1	 CNAG_03607	
CNB01110	CNB01110-t26_1	 CNAG_03608	
CNB01120	CNB01120-t26_1	 CNAG_03609	
CNB01130	CNB01130-t26_1	 CNAG_03610	
CNB01140	CNB01140-t26_1	 CNAG_07469	
CNB01150	CNB01150-t26_1	 CNAG_03612	
CNB01160	CNB01160-t26_1	 CNAG_03613	
CNB01170	CNB01170-t26_1	 CNAG_07470	
CNB01180	CNB01180.mRNA	 CNAG_12148	
CNB01190	CNB01190-t26_1	 CNAG_03617	
CNB01200	CNB01200-t26_1	 CNAG_03618	
CNB01210	CNB01210-t26_1	 CNAG_03619	
CNB01220	CNB01220-t26_1	 CNAG_03620	
CNB01230	CNB01230-t26_1	 CNAG_03621, CNAG_03627	
CNB01240	CNB01240-t26_1	 CNAG_03622	
CNB01250	CNB01250-t26_1	 CNAG_03623	
CNB01260	CNB01260-t26_1	 CNAG_03624	
CNB01270	CNB01270-t26_1	 CNAG_03625	
CNB01280	CNB01280-t26_1	 CNAG_03626	
CNB01290	CNB01290-t26_1	 CNAG_03621, CNAG_03627	
CNB01300	CNB01300-t26_1	 CNAG_03628	
CNB01310	CNB01310-t26_1	 CNAG_03629	
CNB01320	CNB01320-t26_1	 CNAG_03630	
CNB01330	CNB01330-t26_1	 CNAG_03631	
CNB01340	CNB01340-t26_1	 CNAG_03632	
CNB01350	CNB01350-t26_1	 CNAG_03633	
CNB01360	CNB01360-t26_1	 CNAG_03634	
CNB01365	CNB01365-t26_1	 CNAG_03635	
CNB01370	CNB01370-t26_1	 CNAG_03636	
CNB01380	CNB01380-t26_1	 CNAG_03637	
CNB01390	CNB01390-t26_1	 CNAG_03638	
CNB01400	CNB01400-t26_1	 CNAG_03639	
CNB01410	CNB01410-t26_1	 CNAG_03640	
CNB01420	CNB01420-t26_1	 CNAG_03641	
CNB01440	CNB01440-t26_1	 CNAG_03644	
CNB01450	CNB01450-t26_1	 CNAG_03645	
CNB01460	CNB01460-t26_1	 CNAG_03646	
CNB01470	CNB01470-t26_1	 CNAG_03647	
CNB01480	CNB01480-t26_1	 CNAG_03648	
CNB01500	CNB01500-t26_1	 CNAG_03649	
CNB01500	CNB01500-t26_2	 CNAG_03649	
CNB01510	CNB01510-t26_1	 CNAG_03650	
CNB01520	CNB01520-t26_1	 CNAG_03651	
CNB01530	CNB01530-t26_1	 CNAG_03652	
CNB01540	CNB01540-t26_1	 CNAG_03653	
CNB01550	CNB01550-t26_1	 CNAG_03654	
CNB01560	CNB01560-t26_1	 CNAG_03655	
CNB01570	CNB01570-t26_1	 CNAG_03656	
CNB01580	CNB01580-t26_1	 CNAG_03657	
CNB01585	CNB01585-t26_1	 CNAG_03658	
CNB01590	CNB01590-t26_1	 CNAG_03659	
CNB01600	CNB01600-t26_1	 CNAG_03660	
CNB01605	CNB01605-t26_1	 CNAG_03661	
CNB01610	CNB01610-t26_1	 CNAG_03662	
CNB01620	CNB01620-t26_1	 CNAG_03663	
CNB01630	CNB01630-t26_1	 CNAG_03664	
CNB01640	CNB01640-t26_1	 CNAG_03665	
CNB01650	CNB01650-t26_1	 CNAG_03666	
CNB01660	CNB01660-t26_1	 CNAG_03667	
