[Gene ID]	[source_id]	[Input Ortholog(s)]	
CNAG_00533	CNAG_00533-t26_1	 CNA05150	
CNAG_00534	CNAG_00534-t26_1	 CNA05160	
CNAG_00535	CNAG_00535-t26_1	 CNA05170	
CNAG_00536	CNAG_00536-t26_1	 CNA05180	
CNAG_00536	CNAG_00536-t26_2	 CNA05180	
CNAG_00537	CNAG_00537-t26_1	 CNA05200	
CNAG_00538	CNAG_00538-t26_1	 CNA05210	
CNAG_00539	CNAG_00539-t26_1	 CNA05220	
CNAG_00540	CNAG_00540-t26_1	 CNA05240	
CNAG_00541	CNAG_00541-t26_1	 CNA05250	
CNAG_00542	CNAG_00542-t26_1	 CNA05260	
CNAG_00543	CNAG_00543-t26_1	 CNA05270	
CNAG_00544	CNAG_00544-t26_1	 CNA05280	
CNAG_00545	CNAG_00545-t26_1	 CNA05290	
CNAG_00546	CNAG_00546-t26_1	 CNA05300	
CNAG_00547	CNAG_00547-t26_1	 CNA05310	
CNAG_00550	CNAG_00550-t26_1	 CNA05320	
CNAG_00551	CNAG_00551-t26_1	 CNA05330	
CNAG_00554	CNAG_00554-t26_1	 CNA05370	
CNAG_00555	CNAG_00555-t26_1	 CNA05380	
CNAG_00555	CNAG_00555-t26_2	 CNA05380	
CNAG_00556	CNAG_00556-t26_1	 CNA05390	
CNAG_00556	CNAG_00556-t26_2	 CNA05390	
CNAG_00557	CNAG_00557-t26_1	 CNA05400	
CNAG_00558	CNAG_00558-t26_1	 CNA05410	
CNAG_00559	CNAG_00559-t26_1	 CNA05415	
CNAG_00560	CNAG_00560-t26_1	 CNA05420	
CNAG_00561	CNAG_00561-t26_1	 CNA05430	
CNAG_00562	CNAG_00562-t26_1	 CNA05440	
CNAG_00563	CNAG_00563-t26_1	 CNA05450	
CNAG_00564	CNAG_00564-t26_1	 CNA05460	
CNAG_00565	CNAG_00565-t26_1	 CNA05470	
CNAG_00566	CNAG_00566-t26_1	 CNA05480	
CNAG_00567	CNAG_00567-t26_1	 CNA05490	
CNAG_00568	CNAG_00568-t26_1	 CNA05495	
CNAG_00569	CNAG_00569-t26_1	 CNA05500	
CNAG_00570	CNAG_00570-t26_1	 CNA05510	
CNAG_00571	CNAG_00571-t26_1	 CNA05560	
CNAG_00572	CNAG_00572-t26_1	 CNA05570	
CNAG_00573	CNAG_00573-t26_1	 CNA05580	
CNAG_00574	CNAG_00574-t26_1	 CNA05590	
CNAG_00574	CNAG_00574-t26_2	 CNA05590	
CNAG_00575	CNAG_00575-t26_1	 CNA05600	
CNAG_00576	CNAG_00576-t26_1	 CNA05610	
CNAG_00577	CNAG_00577-t26_1	 CNA05620	
CNAG_00580	CNAG_00580-t26_1	 CNA05630	
CNAG_00581	CNAG_00581-t26_1	 CNA05650	
CNAG_00582	CNAG_00582-t26_1	 CNA05660	
CNAG_00583	CNAG_00583-t26_1	 CNA05670	
CNAG_00584	CNAG_00584-t26_1	 CNA05680	
CNAG_00585	CNAG_00585-t26_1	 CNA05690	
CNAG_00586	CNAG_00586-t26_1	 CNA05700	
CNAG_00587	CNAG_00587-t26_1	 CNA05710	
CNAG_00588	CNAG_00588-t26_1	 CNA05720	
CNAG_00589	CNAG_00589-t26_1	 CNA05725	
CNAG_00590	CNAG_00590-t26_1	 CNA05730	
CNAG_00591	CNAG_00591-t26_1	 CNA05735	
CNAG_00592	CNAG_00592-t26_1	 CNA05740	
CNAG_00593	CNAG_00593-t26_1	 CNA05750	
CNAG_00593	CNAG_00593-t26_2	 CNA05750	
CNAG_00594	CNAG_00594-t26_1	 CNA05760	
CNAG_00595	CNAG_00595-t26_1	 CNA05780	
CNAG_00596	CNAG_00596-t26_1	 CNA05790	
CNAG_00597	CNAG_00597-t26_1	 CNA05335, CNA05800	
CNAG_00597	CNAG_00597-t26_2	 CNA05335, CNA05800	
CNAG_00598	CNAG_00598-t26_1	 CNA05810	
CNAG_00599	CNAG_00599-t26_1	 CNA05820	
CNAG_00600	CNAG_00600-t26_1	 CNA05830	
CNAG_00601	CNAG_00601-t26_1	 CNA05840	
CNAG_00602	CNAG_00602-t26_1	 CNA05850	
CNAG_00603	CNAG_00603-t26_1	 CNA05860	
CNAG_00604	CNAG_00604-t26_1	 CNA05870	
CNAG_00605	CNAG_00605-t26_1	 CNA05880	
CNAG_00606	CNAG_00606-t26_1	 CNA05890	
CNAG_00607	CNAG_00607-t26_1	 CNA05900	
CNAG_00608	CNAG_00608-t26_1	 CNA05910	
CNAG_00609	CNAG_00609-t26_1	 CNA05920	
CNAG_00612	CNAG_00612-t26_1	 CNA05940	
CNAG_00613	CNAG_00613-t26_1	 CNA05950	
CNAG_00614	CNAG_00614-t26_1	 CNA05960	
CNAG_00615	CNAG_00615-t26_1	 CNA05970	
CNAG_00619	CNAG_00619-t26_1	 CNA05990	
CNAG_00622	CNAG_00622-t26_1	 CNA06020	
CNAG_00623	CNAG_00623-t26_1	 CNA06030	
CNAG_00624	CNAG_00624-t26_1	 CNA06040	
CNAG_00625	CNAG_00625-t26_1	 CNA06050	
CNAG_00626	CNAG_00626-t26_1	 CNA06060	
CNAG_00627	CNAG_00627-t26_1	 CNA06070	
CNAG_00628	CNAG_00628-t26_1	 CNA06080	
CNAG_00632	CNAG_00632-t26_1	 CNA06120	
CNAG_00633	CNAG_00633-t26_1	 CNA06130	
CNAG_00634	CNAG_00634-t26_1	 CNA06140	
CNAG_00634	CNAG_00634-t26_2	 CNA06140	
CNAG_00635	CNAG_00635-t26_1	 CNA06150	
CNAG_00636	CNAG_00636-t26_1	 CNA06160	
CNAG_00637	CNAG_00637-t26_1	 CNA06170	
CNAG_00638	CNAG_00638-t26_1	 CNA06180	
CNAG_00639	CNAG_00639-t26_1	 CNA06190	
CNAG_00640	CNAG_00640-t26_1	 CNA06200	
CNAG_00641	CNAG_00641-t26_1	 CNA06210	
CNAG_00642	CNAG_00642-t26_1	 CNA06220	
CNAG_00643	CNAG_00643-t26_1	 CNA06230	
CNAG_00644	CNAG_00644-t26_1	 CNA06240	
CNAG_00645	CNAG_00645-t26_1	 CNA06250	
CNAG_00647	CNAG_00647-t26_1	 CNA06270	
CNAG_00648	CNAG_00648-t26_1	 CNA06280	
CNAG_00649	CNAG_00649-t26_1	 CNA06290	
CNAG_00650	CNAG_00650-t26_1	 CNA06300	
CNAG_00651	CNAG_00651-t26_1	 CNA06310	
CNAG_00652	CNAG_00652-t26_1	 CNA06320	
CNAG_00652	CNAG_00652-t26_2	 CNA06320	
CNAG_00652	CNAG_00652-t26_3	 CNA06320	
CNAG_00653	CNAG_00653-t26_1	 CNA06330	
CNAG_00653	CNAG_00653-t26_2	 CNA06330	
CNAG_00653	CNAG_00653-t26_3	 CNA06330	
CNAG_00654	CNAG_00654-t26_1	 CNA06340	
CNAG_00655	CNAG_00655-t26_1	 CNA06350	
CNAG_00656	CNAG_00656-t26_1	 CNA06360	
CNAG_00658	CNAG_00658-t26_1	 CNA06370	
CNAG_00659	CNAG_00659-t26_1	 CNA06380	
CNAG_00660	CNAG_00660-t26_1	 CNA06390	
CNAG_00661	CNAG_00661-t26_1	 CNA06400	
CNAG_00662	CNAG_00662-t26_1	 CNA06410	
CNAG_00663	CNAG_00663-t26_1	 CNA06420	
CNAG_00664	CNAG_00664-t26_1	 CNA06425	
CNAG_00665	CNAG_00665-t26_1	 CNA06430	
CNAG_00666	CNAG_00666-t26_1	 CNA06440	
CNAG_00667	CNAG_00667-t26_1	 CNA06450	
CNAG_00668	CNAG_00668-t26_1	 CNA06460	
CNAG_00669	CNAG_00669-t26_1	 CNA06470	
CNAG_00670	CNAG_00670-t26_1	 CNA06480	
CNAG_00670	CNAG_00670-t26_2	 CNA06480	
CNAG_00671	CNAG_00671-t26_1	 CNA06490	
CNAG_00672	CNAG_00672-t26_1	 CNA06500	
CNAG_00673	CNAG_00673-t26_1	 CNA06510	
CNAG_00674	CNAG_00674-t26_1	 CNA06520	
CNAG_00675	CNAG_00675-t26_1	 CNA06530	
CNAG_00675	CNAG_00675-t26_2	 CNA06530	
CNAG_00676	CNAG_00676-t26_1	 CNA06540	
CNAG_00677	CNAG_00677-t26_1	 CNA06550	
CNAG_00678	CNAG_00678-t26_1	 CNA06560	
CNAG_00679	CNAG_00679-t26_1	 CNA06570	
CNAG_00680	CNAG_00680-t26_1	 CNA06580	
CNAG_00680	CNAG_00680-t26_2	 CNA06580	
CNAG_00681	CNAG_00681-t26_1	 CNA06590	
CNAG_00681	CNAG_00681-t26_2	 CNA06590	
CNAG_00682	CNAG_00682-t26_1	 CNA06610	
CNAG_00683	CNAG_00683-t26_1	 CNA06620	
CNAG_00684	CNAG_00684-t26_1	 CNA06630	
CNAG_00685	CNAG_00685-t26_1	 CNA06640	
CNAG_00686	CNAG_00686-t26_1	 CNA06650	
CNAG_00687	CNAG_00687-t26_1	 CNA06660	
CNAG_00687	CNAG_00687-t26_2	 CNA06660	
CNAG_00688	CNAG_00688-t26_1	 CNA06665	
CNAG_00689	CNAG_00689-t26_1	 CNA06670	
CNAG_00690	CNAG_00690-t26_1	 CNA06680	
CNAG_00691	CNAG_00691-t26_1	 CNA06690	
CNAG_00692	CNAG_00692-t26_1	 CNA06700	
CNAG_00693	CNAG_00693-t26_1	 CNA06710	
CNAG_00693	CNAG_00693-t26_2	 CNA06710	
CNAG_00694	CNAG_00694-t26_1	 CNA06730	
CNAG_00695	CNAG_00695-t26_1	 CNA06740	
CNAG_00696	CNAG_00696-t26_1	 CNA06750	
CNAG_00697	CNAG_00697-t26_1	 CNA06760	
CNAG_00698	CNAG_00698-t26_1	 CNA06770	
CNAG_00699	CNAG_00699-t26_1	 CNA06780	
CNAG_00700	CNAG_00700-t26_1	 CNA06790	
CNAG_00701	CNAG_00701-t26_1	 CNA06800	
CNAG_00702	CNAG_00702-t26_1	 CNA06810	
CNAG_00703	CNAG_00703-t26_1	 CNA06820	
CNAG_00704	CNAG_00704-t26_1	 CNA06830	
CNAG_00704	CNAG_00704-t26_2	 CNA06830	
CNAG_00705	CNAG_00705-t26_1	 CNA06840	
CNAG_00706	CNAG_00706-t26_1	 CNA06850	
CNAG_00707	CNAG_00707-t26_1	 CNA06860	
CNAG_00708	CNAG_00708-t26_1	 CNA06890	
CNAG_00709	CNAG_00709-t26_1	 CNA06880	
CNAG_00710	CNAG_00710-t26_1	 CNA06870	
CNAG_00711	CNAG_00711-t26_1	 CNA06900	
CNAG_00712	CNAG_00712-t26_1	 CNA06910	
CNAG_00713	CNAG_00713-t26_1	 CNA06920	
CNAG_00714	CNAG_00714-t26_1	 CNA06930	
CNAG_00715	CNAG_00715-t26_1	 CNA06940	
CNAG_00716	CNAG_00716-t26_1	 CNA06950	
CNAG_00717	CNAG_00717-t26_1	 CNA06960	
CNAG_00718	CNAG_00718-t26_1	 CNA06970	
CNAG_00719	CNAG_00719-t26_1	 CNA06980	
CNAG_00720	CNAG_00720-t26_1	 CNA06990	
CNAG_00721	CNAG_00721-t26_1	 CNA07000	
CNAG_00722	CNAG_00722-t26_1	 CNA07010	
CNAG_00723	CNAG_00723-t26_1	 CNA07020	
CNAG_00726	CNAG_00726-t26_1	 CNA07050	
CNAG_00727	CNAG_00727-t26_1	 CNA07060	
CNAG_00728	CNAG_00728-t26_1	 CNA07070	
CNAG_00729	CNAG_00729-t26_1	 CNA07080	
CNAG_00730	CNAG_00730-t26_1	 CNA07090	
CNAG_00732	CNAG_00732-t26_1	 CNA07100	
CNAG_00732	CNAG_00732-t26_2	 CNA07100	
CNAG_00732	CNAG_00732-t26_3	 CNA07100	
CNAG_00733	CNAG_00733-t26_1	 CNA07110	
CNAG_00734	CNAG_00734-t26_1	 CNA07120	
CNAG_00734	CNAG_00734-t26_2	 CNA07120	
CNAG_00735	CNAG_00735-t26_1	 CNA07130	
CNAG_00736	CNAG_00736-t26_1	 CNA07140	
CNAG_00736	CNAG_00736-t26_2	 CNA07140	
CNAG_00737	CNAG_00737-t26_1	 CNA07150	
CNAG_00738	CNAG_00738-t26_1	 CNA07170	
CNAG_00739	CNAG_00739-t26_1	 CNA07180	
CNAG_00740	CNAG_00740-t26_1	 CNA07190	
CNAG_00741	CNAG_00741-t26_1	 CNA07200	
CNAG_00742	CNAG_00742-t26_1	 CNA07210	
CNAG_00743	CNAG_00743-t26_1	 CNA07220	
CNAG_00744	CNAG_00744-t26_1	 CNA07230	
CNAG_00745	CNAG_00745-t26_1	 CNA07240	
CNAG_00746	CNAG_00746-t26_1	 CNA07250	
CNAG_00747	CNAG_00747-t26_1	 CNA07260	
CNAG_00748	CNAG_00748-t26_1	 CNA07265	
CNAG_00749	CNAG_00749-t26_1	 CNA07280	
CNAG_00750	CNAG_00750-t26_1	 CNA07290	
CNAG_00751	CNAG_00751-t26_1	 CNA07295	
CNAG_00752	CNAG_00752-t26_1	 CNA07310	
CNAG_00753	CNAG_00753-t26_1	 CNA07320	
CNAG_00754	CNAG_00754-t26_1	 CNA07330	
CNAG_00755	CNAG_00755-t26_1	 CNA07340	
CNAG_00756	CNAG_00756-t26_1	 CNA07350	
CNAG_00757	CNAG_00757-t26_1	 CNA07360	
CNAG_00758	CNAG_00758-t26_1	 CNA07370	
CNAG_00759	CNAG_00759-t26_1	 CNA07380	
CNAG_00759	CNAG_00759-t26_2	 CNA07380	
CNAG_00760	CNAG_00760-t26_1	 CNA07390	
CNAG_00761	CNAG_00761-t26_1	 CNA07395	
CNAG_00762	CNAG_00762-t26_1	 CNA07400	
CNAG_00764	CNAG_00764-t26_1	 CNA07420	
CNAG_00765	CNAG_00765-t26_1	 CNA07430	
CNAG_00766	CNAG_00766-t26_1	 CNA07450	
CNAG_00768	CNAG_00768-t26_1	 CNA07460	
CNAG_00769	CNAG_00769-t26_1	 CNA07470	
CNAG_00770	CNAG_00770-t26_1	 CNA07480	
CNAG_00771	CNAG_00771-t26_1	 CNA07490	
CNAG_00772	CNAG_00772-t26_1	 CNA07500	
CNAG_00773	CNAG_00773-t26_1	 CNA07510	
CNAG_00774	CNAG_00774-t26_1	 CNA07520	
CNAG_00775	CNAG_00775-t26_1	 CNA07530	
CNAG_00776	CNAG_00776-t26_1	 CNA07540	
CNAG_00777	CNAG_00777-t26_1	 CNA07550	
CNAG_00778	CNAG_00778-t26_1	 CNA07560	
CNAG_00779	CNAG_00779-t26_1	 CNA07570	
CNAG_00780	CNAG_00780-t26_1	 CNA07580	
CNAG_00780	CNAG_00780-t26_2	 CNA07580	
CNAG_00781	CNAG_00781-t26_1	 CNA07590	
CNAG_00782	CNAG_00782-t26_1	 CNA07600	
CNAG_00783	CNAG_00783-t26_1	 CNA07605	
CNAG_00784	CNAG_00784-t26_1	 CNA07610	
CNAG_00785	CNAG_00785-t26_1	 CNA07620	
CNAG_00786	CNAG_00786-t26_1	 CNA07630	
CNAG_00787	CNAG_00787-t26_1	 CNA07640	
CNAG_00788	CNAG_00788-t26_1	 CNA07650	
CNAG_00790	CNAG_00790-t26_1	 CNA07660	
CNAG_00791	CNAG_00791-t26_1	 CNA07670	
CNAG_00792	CNAG_00792-t26_1	 CNA07700, CNA08000	
CNAG_00793	CNAG_00793-t26_1	 CNA07710	
CNAG_00794	CNAG_00794-t26_1	 CNA07715	
CNAG_00795	CNAG_00795-t26_1	 CNA07720	
CNAG_00796	CNAG_00796-t26_1	 CNA07730	
CNAG_00797	CNAG_00797-t26_1	 CNA07740	
CNAG_00798	CNAG_00798-t26_1	 CNA07755	
CNAG_00799	CNAG_00799-t26_1	 CNA07770	
CNAG_00800	CNAG_00800-t26_1	 CNA07780	
CNAG_00801	CNAG_00801-t26_1	 CNA07785	
CNAG_00802	CNAG_00802-t26_1	 CNA07790	
CNAG_00803	CNAG_00803-t26_1	 CNA07800	
CNAG_00804	CNAG_00804-t26_1	 CNA07810	
CNAG_00805	CNAG_00805-t26_1	 CNA07820	
CNAG_00806	CNAG_00806-t26_1	 CNA07830	
CNAG_00807	CNAG_00807-t26_1	 CNA07840	
CNAG_00808	CNAG_00808-t26_1	 CNA07850	
CNAG_00809	CNAG_00809-t26_1	 CNA07860	
CNAG_00810	CNAG_00810-t26_1	 CNA07870	
CNAG_00811	CNAG_00811-t26_1	 CNA07880	
CNAG_00812	CNAG_00812-t26_1	 CNA07890	
CNAG_00814	CNAG_00814-t26_1	 CNA08030	
CNAG_00815	CNAG_00815-t26_1	 CNA07920	
CNAG_00816	CNAG_00816-t26_1	 CNA07930	
CNAG_00817	CNAG_00817-t26_1	 CNA07940	
CNAG_00818	CNAG_00818-t26_1	 CNA07950	
CNAG_00819	CNAG_00819-t26_1	 CNA07960	
CNAG_00820	CNAG_00820-t26_1	 CNA07970	
CNAG_00821	CNAG_00821-t26_1	 CNA07980	
CNAG_00822	CNAG_00822-t26_1	 CNA07990	
CNAG_00823	CNAG_00823-t26_1	 CNA07700, CNA08000	
CNAG_00824	CNAG_00824-t26_1	 CNA08010	
CNAG_00825	CNAG_00825-t26_1	 CNA08040	
CNAG_00826	CNAG_00826-t26_1	 CNA08050	
CNAG_00827	CNAG_00827-t26_1	 CNA08060	
CNAG_00828	CNAG_00828-t26_1	 CNA08070	
CNAG_00829	CNAG_00829-t26_1	 CNA08080	
CNAG_00830	CNAG_00830-t26_1	 CNA08090	
CNAG_00831	CNAG_00831-t26_1	 CNA08100	
CNAG_00832	CNAG_00832-t26_1	 CNA08110	
CNAG_00833	CNAG_00833-t26_1	 CNA08115, CNA08240	
CNAG_00834	CNAG_00834-t26_1	 CNA08120	
CNAG_00834	CNAG_00834-t26_2	 CNA08120	
CNAG_00835	CNAG_00835-t26_1	 CNA08115, CNA08240	
CNAG_00836	CNAG_00836-t26_1	 CNA08130	
CNAG_00837	CNAG_00837-t26_1	 CNA08140	
CNAG_00838	CNAG_00838-t26_1	 CNA08150	
CNAG_00839	CNAG_00839-t26_1	 CNA08160	
CNAG_00840	CNAG_00840-t26_1	 CNA08170	
CNAG_00841	CNAG_00841-t26_1	 CNA08180	
CNAG_00843	CNAG_00843-t26_1	 CNA08200	
CNAG_00844	CNAG_00844-t26_1	 CNA08210	
CNAG_00845	CNAG_00845-t26_1	 CNA08220	
CNAG_00846	CNAG_00846-t26_1	 CNA08230	
CNAG_00847	CNAG_00847-t26_1	 CNA08115, CNA08240	
CNAG_00848	CNAG_00848-t26_1	 CNA08250	
CNAG_00848	CNAG_00848-t26_2	 CNA08250	
CNAG_00848	CNAG_00848-t26_3	 CNA08250	
CNAG_00850	CNAG_00850-t26_1	 CNA08260	
CNAG_00851	CNAG_00851-t26_1	 CNA08265	
CNAG_00852	CNAG_00852-t26_1	 CNA08270	
CNAG_00853	CNAG_00853-t26_1	 CNA08280	
CNAG_00854	CNAG_00854-t26_1	 CNA08290	
CNAG_00855	CNAG_00855-t26_1	 CNA08310	
CNAG_00864	CNAG_00864-t26_1	 CND00020, CND00070	
CNAG_00865	CNAG_00865-t26_1	 CND00030	
CNAG_00866	CNAG_00866-t26_1	 CND00040	
CNAG_00866	CNAG_00866-t26_2	 CND00040	
CNAG_00869	CNAG_00869-t26_1	 CND00090	
CNAG_00870	CNAG_00870-t26_1	 CND00095	
CNAG_00870	CNAG_00870-t26_2	 CND00095	
CNAG_00870	CNAG_00870-t26_3	 CND00095	
CNAG_00871	CNAG_00871-t26_1	 CND00100	
CNAG_00871	CNAG_00871-t26_2	 CND00100	
CNAG_00872	CNAG_00872-t26_1	 CND00110	
CNAG_00873	CNAG_00873-t26_1	 CND00120	
CNAG_00874	CNAG_00874-t26_1	 CND00130	
CNAG_00875	CNAG_00875-t26_1	 CND00140	
CNAG_00876	CNAG_00876-t26_1	 CND00150	
CNAG_00877	CNAG_00877-t26_1	 CND00160	
CNAG_00877	CNAG_00877-t26_2	 CND00160	
CNAG_00878	CNAG_00878-t26_1	 CND00170	
CNAG_00879	CNAG_00879-t26_1	 CND00180	
CNAG_00883	CNAG_00883-t26_1	 CND00200	
CNAG_00884	CNAG_00884-t26_1	 CND00210	
CNAG_00885	CNAG_00885-t26_1	 CND00220	
CNAG_00886	CNAG_00886-t26_1	 CND00240	
CNAG_00887	CNAG_00887-t26_1	 CND00250	
CNAG_00888	CNAG_00888-t26_1	 CND00260	
CNAG_00889	CNAG_00889-t26_1	 CND00280	
CNAG_00889	CNAG_00889-t26_2	 CND00280	
CNAG_00890	CNAG_00890-t26_1	 CND00290	
CNAG_00891	CNAG_00891-t26_1	 CND00300	
CNAG_00892	CNAG_00892-t26_1	 CND00310	
CNAG_00893	CNAG_00893-t26_1	 CND00320	
CNAG_00893	CNAG_00893-t26_2	 CND00320	
CNAG_00894	CNAG_00894-t26_1	 CND00340	
CNAG_00895	CNAG_00895-t26_1	 CND00350	
CNAG_00896	CNAG_00896-t26_1	 CND00370	
CNAG_00897	CNAG_00897-t26_1	 CND00380, CND00550	
CNAG_00898	CNAG_00898-t26_1	 CND00390	
CNAG_00899	CNAG_00899-t26_1	 CND00400	
CNAG_00900	CNAG_00900-t26_1	 CND00410	
CNAG_00901	CNAG_00901-t26_1	 CND00420	
CNAG_00902	CNAG_00902-t26_1	 CND00430	
CNAG_00904	CNAG_00904-t26_1	 CND00440	
CNAG_00905	CNAG_00905-t26_1	 CND00450	
CNAG_00906	CNAG_00906-t26_1	 CND00460	
CNAG_00906	CNAG_00906-t26_2	 CND00460	
CNAG_00908	CNAG_00908-t26_1	 CND00470	
CNAG_00909	CNAG_00909-t26_1	 CND00480	
CNAG_00911	CNAG_00911-t26_1	 CND00500	
CNAG_00914	CNAG_00914-t26_1	 CND00380, CND00550	
CNAG_00915	CNAG_00915-t26_1	 CND00560	
CNAG_00915	CNAG_00915-t26_2	 CND00560	
CNAG_00916	CNAG_00916-t26_1	 CND00570	
CNAG_00917	CNAG_00917-t26_1	 CND00580	
CNAG_00919	CNAG_00919-t26_1	 CND00600, CND01720	
CNAG_00920	CNAG_00920-t26_1	 CND00610	
CNAG_00921	CNAG_00921-t26_1	 CND00620	
CNAG_00922	CNAG_00922-t26_1	 CND00630	
CNAG_00923	CNAG_00923-t26_1	 CND00640	
CNAG_00925	CNAG_00925-t26_1	 CND00650	
CNAG_00925	CNAG_00925-t26_2	 CND00650	
CNAG_00926	CNAG_00926-t26_1	 CND00660	
CNAG_00927	CNAG_00927-t26_1	 CND00670	
CNAG_00928	CNAG_00928-t26_1	 CND00680	
CNAG_00929	CNAG_00929-t26_1	 CND00690	
CNAG_00930	CNAG_00930-t26_1	 CND00700	
CNAG_00931	CNAG_00931-t26_1	 CND00710	
CNAG_00932	CNAG_00932-t26_1	 CND00720	
CNAG_00933	CNAG_00933-t26_1	 CND00730	
CNAG_00934	CNAG_00934-t26_1	 CND00740	
CNAG_00935	CNAG_00935-t26_1	 CND00750	
CNAG_00936	CNAG_00936-t26_1	 CND00760	
CNAG_00936	CNAG_00936-t26_2	 CND00760	
CNAG_00937	CNAG_00937-t26_1	 CND00770	
CNAG_00937	CNAG_00937-t26_2	 CND00770	
CNAG_00937	CNAG_00937-t26_3	 CND00770	
CNAG_00938	CNAG_00938-t26_1	 CND00780	
CNAG_00939	CNAG_00939-t26_1	 CND00790	
CNAG_00940	CNAG_00940-t26_1	 CND00800	
CNAG_00960	CNAG_00960-t26_1	 CND00900	
CNAG_00961	CNAG_00961-t26_1	 CND00910	
CNAG_00964	CNAG_00964-t26_1	 CND00930	
CNAG_00966	CNAG_00966-t26_1	 CND00950	
CNAG_00967	CNAG_00967-t26_1	 CND00960	
CNAG_00968	CNAG_00968-t26_1	 CND00970	
CNAG_00968	CNAG_00968-t26_2	 CND00970	
CNAG_00969	CNAG_00969-t26_1	 CND00980	
CNAG_00970	CNAG_00970-t26_1	 CND00990	
CNAG_00971	CNAG_00971-t26_1	 CND01000	
CNAG_00972	CNAG_00972-t26_1	 CND01010	
CNAG_00973	CNAG_00973-t26_1	 CND01020	
CNAG_00974	CNAG_00974-t26_1	 CND01030	
CNAG_00975	CNAG_00975-t26_1	 CND01040	
CNAG_00976	CNAG_00976-t26_1	 CND01050	
CNAG_00977	CNAG_00977-t26_1	 CND01060	
CNAG_00978	CNAG_00978-t26_1	 CND01070	
CNAG_00979	CNAG_00979-t26_1	 CND01080	
CNAG_00979	CNAG_00979-t26_2	 CND01080	
CNAG_00979	CNAG_00979-t26_3	 CND01080	
CNAG_00979	CNAG_00979-t26_4	 CND01080	
CNAG_00981	CNAG_00981-t26_1	 CND01090	
CNAG_00982	CNAG_00982-t26_1	 CND01100	
CNAG_00983	CNAG_00983-t26_1	 CND01110	
CNAG_00984	CNAG_00984-t26_1	 CND01120	
CNAG_00985	CNAG_00985-t26_1	 CND01130	
CNAG_00985	CNAG_00985-t26_2	 CND01130	
CNAG_00986	CNAG_00986-t26_1	 CND01140	
CNAG_00987	CNAG_00987-t26_1	 CND01150	
CNAG_00988	CNAG_00988-t26_1	 CND01160	
CNAG_00989	CNAG_00989-t26_1	 CND01170	
CNAG_00990	CNAG_00990-t26_1	 CND01180	
CNAG_00990	CNAG_00990-t26_2	 CND01180	
CNAG_00991	CNAG_00991-t26_1	 CND01190	
CNAG_00992	CNAG_00992-t26_1	 CND01200	
CNAG_00993	CNAG_00993-t26_1	 CND01210	
CNAG_00994	CNAG_00994-t26_1	 CND01220	
CNAG_00995	CNAG_00995-t26_1	 CND01230	
CNAG_00995	CNAG_00995-t26_2	 CND01230	
CNAG_00996	CNAG_00996-t26_1	 CND01240	
CNAG_00997	CNAG_00997-t26_1	 CND01250	
CNAG_00998	CNAG_00998-t26_1	 CND01260	
CNAG_00998	CNAG_00998-t26_2	 CND01260	
CNAG_00999	CNAG_00999-t26_1	 CND01270	
CNAG_01000	CNAG_01000-t26_1	 CND01280	
CNAG_01001	CNAG_01001-t26_1	 CND01290	
CNAG_01002	CNAG_01002-t26_1	 CND01310	
CNAG_01003	CNAG_01003-t26_1	 CND01320	
CNAG_01004	CNAG_01004-t26_1	 CND01330	
CNAG_01004	CNAG_01004-t26_2	 CND01330	
CNAG_01004	CNAG_01004-t26_3	 CND01330	
CNAG_01005	CNAG_01005-t26_1	 CND01340	
CNAG_01006	CNAG_01006-t26_1	 CND01350	
CNAG_01007	CNAG_01007-t26_1	 CND01360	
CNAG_01008	CNAG_01008-t26_1	 CND01370	
CNAG_01009	CNAG_01009-t26_1	 CND01380	
CNAG_01009	CNAG_01009-t26_2	 CND01380	
CNAG_01010	CNAG_01010-t26_1	 CND01400	
CNAG_01011	CNAG_01011-t26_1	 CND01410	
CNAG_01012	CNAG_01012-t26_1	 CND01420	
CNAG_01013	CNAG_01013-t26_1	 CND01430	
CNAG_01014	CNAG_01014-t26_1	 CND01440	
CNAG_01015	CNAG_01015-t26_1	 CND01450	
CNAG_01016	CNAG_01016-t26_1	 CND01460	
CNAG_01017	CNAG_01017-t26_1	 CND01470	
CNAG_01017	CNAG_01017-t26_2	 CND01470	
CNAG_01018	CNAG_01018-t26_1	 CND01480	
CNAG_01019	CNAG_01019-t26_1	 CND01490	
CNAG_01020	CNAG_01020-t26_1	 CND01500	
CNAG_01021	CNAG_01021-t26_1	 CND01510	
CNAG_01022	CNAG_01022-t26_1	 CND01520	
CNAG_01023	CNAG_01023-t26_1	 CND01530	
CNAG_01024	CNAG_01024-t26_1	 CND01540	
CNAG_01025	CNAG_01025-t26_1	 CND01550	
CNAG_01026	CNAG_01026-t26_1	 CND01560	
CNAG_01027	CNAG_01027-t26_1	 CND01570	
CNAG_01028	CNAG_01028-t26_1	 CND01580	
CNAG_01029	CNAG_01029-t26_1	 CND01590	
CNAG_01029	CNAG_01029-t26_2	 CND01590	
CNAG_01030	CNAG_01030-t26_1	 CND01600	
CNAG_01030	CNAG_01030-t26_2	 CND01600	
CNAG_01031	CNAG_01031-t26_1	 CND01620	
CNAG_01032	CNAG_01032-t26_1	 CND01640	
CNAG_01033	CNAG_01033-t26_1	 CND01650	
